"post_id","additional_short_info","additional_info","is_closed","cinema_image_id","number_of_cinemas","number_of_cinema_halls","number_of_seats","offer_3d","program_announcement_telephone_number","ticket_ordering_hotline","ticket_ordering_url","directions","parking_place","prices","geo_degree_of_latitude","geo_degree_of_longitude","spc_id","ID","post_author","post_date","post_date_gmt","post_content","post_title","post_excerpt","post_status","comment_status","ping_status","post_password","post_name","to_ping","pinged","post_modified","post_modified_gmt","post_content_filtered","post_parent","guid","menu_order","post_type","post_mime_type","comment_count","import_source"
3997564,,,n,,,,,n,,,,,,,49.18553390,11.01659710,,3997564,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",CTC-Filmtheater,"",publish,open,closed,"",ctc-filmtheater,"","",2015-06-02 11:37:23.000,2015-06-02 09:37:23.000,"",0,http://relaunch.kino.de/?company=ctc-filmtheater,0,company,"",0,
3997567,,,n,,,,,y,"03531-2211","03531-2211",,,,,51.63366760,13.70959500,,3997567,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Weltspiegel,"",publish,open,closed,"",weltspiegel,"","",2015-06-02 11:37:16.000,2015-06-02 09:37:16.000,"",0,http://relaunch.kino.de/?company=weltspiegel,0,company,"",0,
3997568,,,n,,,,,n,,,,,,,50.04548120,10.21198170,,3997568,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",KuK - Filmtheater,"",publish,open,closed,"",kuk-filmtheater,"","",2015-06-02 11:37:21.000,2015-06-02 09:37:21.000,"",0,http://relaunch.kino.de/?company=kuk-filmtheater,0,company,"",0,
3997572,,,n,,,,,n,"06894-36821",,,"10 min. Fußweg von Bahnhof (Busbahnhof)",ausreichend,,49.27675330,7.11942620,,3997572,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kinowerkstatt,"",publish,open,closed,"",kinowerkstatt,"","",1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",0,http://relaunch.kino.de/?company=kinowerkstatt,0,company,"",0,
3997573,,,n,,,,,y,"0221-7391245","0221722436",,,,,50.95094700,6.95837760,,3997573,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Metropolis,"",publish,open,closed,"",metropolis-5,"","",1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",0,http://relaunch.kino.de/?company=metropolis-5,0,company,"",0,
3997574,,,n,,,,,y,"02303-12408",,,,,"Mittwoch bis Sonntag:
vor 17.00 Uhr 5,00 ?  

vor 19.00 Uhr Kinder und Jugendliche bis 12 Jahre 5,50 ?  
Erwachsene 6,00 ?  

nach 19.00 Uhr Kinder und Jugendliche bis 12 Jahre 6,50 ?  
Erwachsene 7,00 ?  


Montag und Dienstag: KINOTAG 
vor 17.00 Uhr 4,50 ?  
nach 17.00 Uhr 
",51.53447680,7.68515750,,3997574,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmcenter Unna,"",publish,open,closed,"",filmcenter-unna,"","",2015-06-02 11:37:22.000,2015-06-02 09:37:22.000,"",0,http://relaunch.kino.de/?company=filmcenter-unna,0,company,"",0,
3997575,,,n,,,,,y,"0351-8414142","0351-8414141",http://www.uci-kinowelt.de/Dresden_Elbe_Park/Programm,,"5.000 kostenlose Parkpl",,51.08219760,13.69939300,,3997575,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,<p>United Cinemas International (UCI) betreibt Kinos in Gro,UCI Elbe Park,"",publish,open,closed,"",uci-kinowelt-elbe-park,"","",2022-02-04 21:35:18.000,2022-02-04 20:35:18.000,"",0,http://relaunch.kino.de/?company=uci-kinowelt-elbe-park,0,company,"",0,
3997576,,,n,,,,,y,"01805-625466",,https://www.cineplex.de,Stra,,,,,,3997576,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cineplex Planken,"",publish,open,closed,"",cineplex-planken,"","",2022-07-12 19:31:07.000,2022-07-12 17:31:07.000,"",0,http://relaunch.kino.de/?company=cineplex-planken,0,company,"",0,
3997580,,,n,,,,,n,,,,möglich,vor Ort,"5,00 ?, erm",52.09866820,9.35563860,,3997580,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Sumpfblume,"",publish,open,closed,"",sumpfblume,"","",2017-11-02 11:30:42.000,2017-11-02 10:30:42.000,"",0,http://relaunch.kino.de/?company=sumpfblume,0,company,"",0,
3997583,,,n,,,,,y,"0234-15919",,,"Hauptbahnhof, Bochum",,,51.47913870,7.22203060,,3997583,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Metropolis Filmkunsttheater,"",publish,open,closed,"",metropolis-filmkunsttheater,"","",2018-08-28 12:41:19.000,2018-08-28 10:41:19.000,"",0,http://relaunch.kino.de/?company=metropolis-filmkunsttheater,0,company,"",0,
3997585,,,n,,,,,n,"07171-2233",,,m,Parkhaus in der N,,48.80080780,9.80109480,,3997585,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",BrazilKino Schwäbisch Gmünd,"",publish,open,closed,"",kino-brazil,"","",2020-03-23 17:31:45.000,2020-03-23 16:31:45.000,"",0,http://relaunch.kino.de/?company=kino-brazil,0,company,"",0,
3997586,,alle Formate spielbar für 35 mm-Kopien,n,,,,,n,"0371-304604",,,"Straßenbahn, Bus",vorhanden,"5,00 ? / Kinotag 4,00 ? / ",50.82787700,12.91266900,,3997586,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Metropol,"",publish,open,closed,"",metropol-5,"","",2015-06-02 11:37:23.000,2015-06-02 09:37:23.000,"",0,http://relaunch.kino.de/?company=metropol-5,0,company,"",0,
3997588,,,n,,,,,n,"06722-8008","06722/8008",,ist möglich,ausreichend,"Erwachsene 7,50 ?
Kinder 5,50 ?
Kinotag 5,50 ?",49.98538590,7.97052710,,3997588,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Linden-Theater Geisenheim,"",publish,open,closed,"",linden-theater-geisenheim,"","",2015-06-02 11:37:20.000,2015-06-02 09:37:20.000,"",0,http://relaunch.kino.de/?company=linden-theater-geisenheim,0,company,"",0,
3997589,,,n,,,,,n,"030-78913240",,http://www.yorck.de,"U-Bahn: U6, U7 Mehringdamm/ Bus: 140, M19 Mehringdamm",,"Dienstag bis Sonntag: 10,00 ?/ Montag: 7,50 ?/ Kinder bis 14 Jahren: 6,00 ?



",52.49314860,13.38569020,,3997589,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",FT Yorck/New Yorck,"",publish,open,closed,"",ft-yorcknew-yorck,"","",2022-03-15 12:30:30.000,2022-03-15 11:30:30.000,"",0,http://relaunch.kino.de/?company=ft-yorcknew-yorck,0,company,"",0,
3997592,,,n,,,,,n,,,,,,,47.68948440,10.03339020,,3997592,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Neues Ringtheater Isny,"",publish,open,closed,"",neues-ringtheater-isny,"","",2022-02-04 21:33:28.000,2022-02-04 20:33:28.000,"",0,http://relaunch.kino.de/?company=neues-ringtheater-isny,0,company,"",0,
3997595,,,n,,,,,y,"03691-75718",,,,,,50.97533410,10.32074180,,3997595,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol-Filmtheater,"",publish,open,closed,"",capitol-filmtheater-7,"","",2015-06-02 11:37:20.000,2015-06-02 09:37:20.000,"",0,http://relaunch.kino.de/?company=capitol-filmtheater-7,0,company,"",0,
3997596,,,y,,,,,n,,,,,,,48.07667120,8.64001520,,3997596,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",City,"",publish,open,closed,"",city-9,"","",2022-02-04 22:30:27.000,2022-02-04 21:30:27.000,"",0,http://relaunch.kino.de/?company=city-9,0,company,"",0,
3997597,,,n,,,,,n,"03364-771613",,,,,,52.14881250,14.63116830,,3997597,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Friedrich-Wolf-Theater,"",publish,open,closed,"",friedrich-wolf-theater,"","",2018-10-15 15:35:12.000,2018-10-15 13:35:12.000,"",0,http://relaunch.kino.de/?company=friedrich-wolf-theater,0,company,"",0,
3997598,,ausgestattet mit 29 D-Box Motion Seats und Recliner Sitzen,n,,,,,y,,,,,direkt am Kino,wechselnde Specials,48.26841630,10.88753830,,3997598,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cineplex Königbrunn,"",publish,open,closed,"",cineplex-koenigbrunn,"","",2022-04-02 14:30:24.000,2022-04-02 12:30:24.000,"",0,http://relaunch.kino.de/?company=cineplex-koenigbrunn,0,company,"",0,
3997600,,,n,,,,,n,,,,,,,51.51337670,14.01787450,,3997600,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino am See,"",publish,open,closed,"",kino-am-see,"","",2018-10-11 15:39:52.000,2018-10-11 13:39:52.000,"",0,http://relaunch.kino.de/?company=kino-am-see,0,company,"",0,
3997604,,,n,,,,,y,"09741-2279",,,nicht möglich,vorhanden,"normal 7,50 ?/ 3D 2,50 ? Aufschlag/ Kind bis 12 Jahre 6,00 ?",50.31074380,9.79317070,,3997604,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Rhönlichtspiele,"",publish,open,closed,"",rhoenlichtspiele,"","",2017-11-22 16:31:06.000,2017-11-22 15:31:06.000,"",0,http://relaunch.kino.de/?company=rhoenlichtspiele,0,company,"",0,
3997605,,,n,,,,,y,"08092-4640","0 80 92/85 72 90",,"S5 Richtung EBE, Haltestelle ""Grafing Stadt""",kostenlos vorm Haus,,48.04781900,11.96630870,,3997605,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol Filmtheater,"",publish,open,closed,"",capitol-filmtheater-8,"","",1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",0,http://relaunch.kino.de/?company=capitol-filmtheater-8,0,company,"",0,
3997609,,,n,,,,,n,,,,,,,52.43870080,7.06851580,,3997609,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol Filmtheater,"",publish,open,closed,"",capitol-filmtheater-9,"","",2018-12-10 14:21:54.000,2018-12-10 13:21:54.000,"",0,http://relaunch.kino.de/?company=capitol-filmtheater-9,0,company,"",0,
3997614,,,y,,,,,n,,,,,,,48.08678920,9.21512050,,3997614,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Hof-Theater,"",publish,open,closed,"",hof-theater,"","",2022-02-04 20:30:29.000,2022-02-04 19:30:29.000,"",0,http://relaunch.kino.de/?company=hof-theater,0,company,"",0,
3997617,,,n,,,,,n,,,,,,,50.20518060,9.17274360,,3997617,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Casino,"",publish,open,closed,"",casino,"","",2015-06-02 11:37:20.000,2015-06-02 09:37:20.000,"",0,http://relaunch.kino.de/?company=casino,0,company,"",0,
3997621,,,n,,,,,y,"0203-3019191","0203-3019191",http://www.uci-kinowelt.de/Duisburg/Programm,,Das kostenpflichtige Parkhaus direkt nebenan bietet bequeme Parkm,,51.43026630,6.77833630,,3997621,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,<p>United Cinemas International (UCI) betreibt Kinos in Gro,UCI Duisburg,"",publish,open,closed,"",uci-kinowelt-duisburg,"","",2022-02-04 21:35:19.000,2022-02-04 20:35:19.000,"",0,http://relaunch.kino.de/?company=uci-kinowelt-duisburg,0,company,"",0,
3997623,,,n,5541834,,,,n,,,,S+U+Bus Zoologischer Garten,,,52.50557160,13.32806120,,3997623,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Delphi Filmpalast am Zoo,"",publish,open,closed,"",delphi-filmpalast-am-zoo,"","",2015-06-02 11:37:22.000,2015-06-02 09:37:22.000,"",0,http://relaunch.kino.de/?company=delphi-filmpalast-am-zoo,0,company,"",0,
3997625,,,n,,,,,n,,,,,,"7,00 ? / erm",47.82738330,10.02323780,,3997625,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Central-Theater,"",publish,open,closed,"",central-theater-13,"","",2022-02-04 21:33:29.000,2022-02-04 20:33:29.000,"",0,http://relaunch.kino.de/?company=central-theater-13,0,company,"",0,
3997626,,,n,,,,,y,,,http://www.cinestar.de/de/kino/erlangen-cinestar,,,,49.59231690,11.00567210,,3997626,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",CineStar - Der Filmpalast,"",publish,open,closed,"",cinestar-der-filmpalast-39,"","",2020-03-27 15:30:20.000,2020-03-27 14:30:20.000,"",0,http://relaunch.kino.de/?company=cinestar-der-filmpalast-39,0,company,"",0,
3997627,,,n,,,,,y,"05651-30997",,,,,,51.18977680,10.04824760,,3997627,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cinemagic,"",publish,open,closed,"",cinemagic,"","",2015-06-02 11:37:20.000,2015-06-02 09:37:20.000,"",0,http://relaunch.kino.de/?company=cinemagic,0,company,"",0,
3997628,,,n,,,,,y,,"07951/969999",http://www.cinecity-crailsheim.de,,"20 eigene und Parkplatz Cinecity, 2 Gehminuten entfernt",,49.14064810,10.06667240,,3997628,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kammer-Filmtheater,"",publish,open,closed,"",kammer-lichtspiele-9,"","",2022-02-25 18:30:15.000,2022-02-25 17:30:15.000,"",0,http://relaunch.kino.de/?company=kammer-lichtspiele-9,0,company,"",0,
3997629,,Franz,n,,,,,n,"07071-552126",,,Bushaltestelle gegen,Parkhaus gegen,"Studio-Auslese, filmforum, Original-Fassungen etc.",48.52291810,9.05599980,,3997629,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Museum-Lichtspiele,"",publish,open,closed,"",museum-lichtspiele,"","",2022-02-04 21:33:50.000,2022-02-04 20:33:50.000,"",0,http://relaunch.kino.de/?company=museum-lichtspiele,0,company,"",0,
3997631,,,n,,,,,y,,,,,,,50.04553400,10.23575360,,3997631,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Welt-Bio Kinocenter,"",publish,open,closed,"",welt-bio-kinocenter,"","",2021-01-13 16:55:58.000,2021-01-13 15:55:58.000,"",0,http://relaunch.kino.de/?company=welt-bio-kinocenter,0,company,"",0,
3997632,FTB Esch-Renneke Betriebsgesellschaft mbH,,n,,,,,y,,"05251-2906000",,,,,51.71613950,8.74831690,,3997632,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cineplex Paderborn,"",publish,open,closed,"",cineplex-paderborn,"","",2016-12-15 17:10:09.000,2016-12-15 16:10:09.000,"",0,http://relaunch.kino.de/?company=cineplex-paderborn,0,company,"",0,
3997633,,,n,,,,,n,,"02 34/3 38 91 03",http://reservierung.kino-bochum.de/timetable.html,,P8,,51.47725920,7.21664110,,3997633,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Union Kino,"",publish,open,closed,"",union-kino-2,"","",2016-10-31 10:31:17.000,2016-10-31 09:31:17.000,"",0,http://relaunch.kino.de/?company=union-kino-2,0,company,"",0,
3997643,,,n,,,,,n,,,,"S6 / Bus 268, 258",kostenlose Tiefgarage,,48.12029290,11.42711790,,3997643,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmeck im Bürgerhaus,"",publish,open,closed,"",filmeck-im-buergerhaus,"","",2018-10-24 18:33:41.000,2018-10-24 16:33:41.000,"",0,http://relaunch.kino.de/?company=filmeck-im-buergerhaus,0,company,"",0,
3997645,,,y,,,,,n,,"06421/67269",,,,,50.81235440,8.76985800,,3997645,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",FT Kammer/Atelier/Palette - Filmkunsttheater,"",publish,open,closed,"",ft-kammeratelierpalette-filmkunsttheater,"","",2020-01-17 10:30:24.000,2020-01-17 09:30:24.000,"",0,http://relaunch.kino.de/?company=ft-kammeratelierpalette-filmkunsttheater,0,company,"",0,
3997646,,,n,,,,,n,"06051-2905",,,,,,50.20369920,9.18579840,,3997646,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Pali,"",publish,open,closed,"",pali,"","",2015-06-02 11:37:21.000,2015-06-02 09:37:21.000,"",0,http://relaunch.kino.de/?company=pali,0,company,"",0,
3997647,,,n,,,,,n,,,,,,,52.43688350,7.06247110,,3997647,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Astoria-Palast,"",publish,open,closed,"",astoria-palast,"","",2018-12-10 14:21:55.000,2018-12-10 13:21:55.000,"",0,http://relaunch.kino.de/?company=astoria-palast,0,company,"",0,
3997649,,,n,,,,,n,,,,,,,47.79432660,10.92828530,,3997649,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Central-Theater,"",publish,open,closed,"",central-theater-14,"","",2022-04-04 11:30:31.000,2022-04-04 09:30:31.000,"",0,http://relaunch.kino.de/?company=central-theater-14,0,company,"",0,
3997650,,"",n,12206374,,,,y,"0355-4949497","0355/4949497",http://www.weltspiegel-cottbus.de/index.php/programm/programm,"Haltestelle Stadtpromenade, Haltestelle Marienstra",Innenstadt - Parkh,"Dienstag - Kinotag/ Studenten, Sch",51.75620000,14.33196000,,3997650,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmtheater Weltspiegel,"",publish,open,closed,"",filmtheater-weltspiegel-2,"","",2019-12-11 16:30:46.000,2019-12-11 15:30:46.000,"",0,http://relaunch.kino.de/?company=filmtheater-weltspiegel-2,0,company,"",0,
3997655,,,n,,,,,y,"03621-403333",,,,,,50.94837750,10.70922700,,3997655,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",KIK Kinos im Kulturhaus,"",publish,open,closed,"",kik-kinos-im-kulturhaus,"","",2018-12-10 14:22:15.000,2018-12-10 13:22:15.000,"",0,http://relaunch.kino.de/?company=kik-kinos-im-kulturhaus,0,company,"",0,
3997656,,,y,,,,,n,,,,,,,47.54723550,9.68173720,,3997656,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmpalast,"",publish,open,closed,"",filmpalast-10,"","",2021-02-17 07:30:15.000,2021-02-17 06:30:15.000,"",0,http://relaunch.kino.de/?company=filmpalast-10,0,company,"",0,
3997657,,,y,,,,,y,"0365-8555555","0365-8555555",http://www.uci-kinowelt.de/Gera/Programm,,Ein direkt angeschlossenes Parkhaus macht das Parken bequem,,50.87358000,12.08191420,,3997657,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,<p>United Cinemas International (UCI) betreibt Kinos in Gro,UCI Gera,"",publish,open,closed,"",uci-kinowelt-gera,"","",2022-02-04 21:35:20.000,2022-02-04 20:35:20.000,"",0,http://relaunch.kino.de/?company=uci-kinowelt-gera,0,company,"",0,
3997661,,"Sneaks, Kinderkino, Feel-Good-Movies",n,,,,,y,"07071-552126","07071-23661",,Haltestelle gegen,eigene Parkpl,,48.51703000,9.06140640,,3997661,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Blaue Brücke,"",publish,open,closed,"",blaue-bruecke,"","",2022-02-04 21:33:51.000,2022-02-04 20:33:51.000,"",0,http://relaunch.kino.de/?company=blaue-bruecke,0,company,"",0,
3997663,,,n,,,,,n,,"0761/45980022",,"Linie 1, Linie 5",,"6,00?, erm",47.98497500,7.85448610,,3997663,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kommunales Kino im alten Wiehrebahnhof,"",publish,open,closed,"",kommunales-kino-im-alten-wiehrebahnhof,"","",1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",0,http://relaunch.kino.de/?company=kommunales-kino-im-alten-wiehrebahnhof,0,company,"",0,
3997665,,,n,,,,,y,"07161-73620",,,,,,48.70265430,9.65629410,,3997665,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Staufen-Movieplex,"",publish,open,closed,"",staufen-movieplex,"","",2015-06-02 11:37:24.000,2015-06-02 09:37:24.000,"",0,http://relaunch.kino.de/?company=staufen-movieplex,0,company,"",0,
3997666,,,n,,,,,n,,nein,,,kostenlose Parkpl,"Mo-Mi Erw. vor 18.00 Uhr: 6,00 ?, ab 18.00 Uhr 6,50 ?, Kinder bis einschl. 11 J. 5,00 ?; Filmfenster Di  6,40 ?; Do-So und am Feiertagen Erw. 8,50 ?, Kinder 6,00 ?;
",50.87072980,6.69712590,,3997666,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol-Theater,"",publish,open,closed,"",capitol-theater-5,"","",2018-12-10 14:21:42.000,2018-12-10 13:21:42.000,"",0,http://relaunch.kino.de/?company=capitol-theater-5,0,company,"",0,
3997667,,,n,,,,,n,,,,,ja,,49.93503750,11.28946270,,3997667,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kintopp,"",publish,open,closed,"",kintopp,"","",2018-11-12 09:41:23.000,2018-11-12 08:41:23.000,"",0,http://relaunch.kino.de/?company=kintopp,0,company,"",0,
3997671,,,n,,,,,n,"06131-228368",,,Haltestelle Schillerplatz,Parkhaus Schillerplatz,,49.99897710,8.26656230,,3997671,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",CinéMayence,"",publish,open,closed,"",cinemayence,"","",2015-06-02 11:37:21.000,2015-06-02 09:37:21.000,"",0,http://relaunch.kino.de/?company=cinemayence,0,company,"",0,
3997673,,,n,,,,,n,,,,,,,47.81735670,10.89758300,,3997673,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmtheater Schongau,"",publish,open,closed,"",filmtheater-schongau,"","",2022-04-04 13:30:19.000,2022-04-04 11:30:19.000,"",0,http://relaunch.kino.de/?company=filmtheater-schongau,0,company,"",0,
3997675,,,y,,,,,y,"02403-33599",,https://www.cinetixx.de,,vorhanden,,50.81740750,6.26185250,,3997675,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Primus Kinocenter,"",publish,open,closed,"",primus-kinocenter,"","",2022-02-04 21:32:25.000,2022-02-04 20:32:25.000,"",0,http://relaunch.kino.de/?company=primus-kinocenter,0,company,"",0,
3997678,,,n,,,,,y,"02391-606660",,,Ja,Am Haus,,51.22167660,7.87162150,,3997678,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Weidenhof,"",publish,open,closed,"",weidenhof,"","",2022-02-04 21:32:33.000,2022-02-04 20:32:33.000,"",0,http://relaunch.kino.de/?company=weidenhof,0,company,"",0,
3997680,,,n,,,,,y,"06421-173070",,,Haltestelle Rudolphsplatz,"3 Parkh",,50.80960560,8.77394340,,3997680,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol Filmkunsttheater,"",publish,open,closed,"",capitol-31,"","",2021-02-02 19:30:56.000,2021-02-02 18:30:56.000,"",0,http://relaunch.kino.de/?company=capitol-31,0,company,"",0,
3997682,,,n,,,,,y,"06241-22336","06241-22336",,ja,Theater-Parkhaus,"5,00 - bis 10 Euro",49.63366700,8.35855050,,3997682,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kinowelt Worms,"",publish,open,closed,"",kinowelt-worms,"","",2017-10-25 17:30:33.000,2017-10-25 15:30:33.000,"",0,http://relaunch.kino.de/?company=kinowelt-worms,0,company,"",0,
3997684,,,n,,,,,y,"03621-403333",,,,,,50.95050250,10.70183450,,3997684,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol-Filmcenter,"",publish,open,closed,"",capitol-filmcenter,"","",2015-06-02 11:37:21.000,2015-06-02 09:37:21.000,"",0,http://relaunch.kino.de/?company=capitol-filmcenter,0,company,"",0,
3997685,,,n,,,,,n,,,,,,,48.26234180,11.47380530,,3997685,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cinema Dachau,"",publish,open,closed,"",cinema-dachau,"","",2015-06-02 11:37:25.000,2015-06-02 09:37:25.000,"",0,http://relaunch.kino.de/?company=cinema-dachau,0,company,"",0,
3997686,,,n,,,,,n,"08382-6900",,,,,,47.54828240,9.68774130,,3997686,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Park-Theater,"",publish,open,closed,"",park-theater-6,"","",2022-02-04 21:33:30.000,2022-02-04 20:33:30.000,"",0,http://relaunch.kino.de/?company=park-theater-6,0,company,"",0,
3997689,,,n,12195127,,,,y,"08191-46065",,,,"600 Parkpl",,48.05014640,10.87483430,,3997689,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Olympia,"",publish,open,closed,"",olympia-4,"","",2022-02-04 20:30:26.000,2022-02-04 19:30:26.000,"",0,http://relaunch.kino.de/?company=olympia-4,0,company,"",0,
3997691,,,n,,,,,y,"0355-5848484","0355-5848484",http://www.uci-kinowelt.de/Cottbus_am_Lausitz_Park/Programm,,"700 kostenlose Parkpl",,51.71770810,14.31405980,,3997691,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,<p>United Cinemas International (UCI) betreibt Kinos in Gro,UCI Am Lausitz Park,"",publish,open,closed,"",uci-kinowelt-am-lausitz-park,"","",2022-02-07 15:30:29.000,2022-02-07 14:30:29.000,"",0,http://relaunch.kino.de/?company=uci-kinowelt-am-lausitz-park,0,company,"",0,
3997695,,,n,,,,,y,"0251-98712333","0251-98712333",https://www.cineplex.de/muenster,"Buslinien 3,4,6",vorhanden,,51.97167100,7.61807000,,3997695,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Schloßtheater,"",publish,open,closed,"",schlosstheater,"","",2018-11-13 09:17:06.000,2018-11-13 08:17:06.000,"",0,http://relaunch.kino.de/?company=schlosstheater,0,company,"",0,
3997696,,"Mo. - Mi. Kinotag, So. Familientag",n,,,,,y,"02237-9234321","02237-9234322",https://www.kinoheld.de,Bushaltestelle direkt am Kino mit direktem Weg zum Kino,"80 Parkpl",,50.87418290,6.69241340,,3997696,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Euromax Cinemas,"",publish,open,closed,"",euromax-cinemas,"","",2018-12-10 14:21:43.000,2018-12-10 13:21:43.000,"",0,http://relaunch.kino.de/?company=euromax-cinemas,0,company,"",0,
